order_id,customer_name,region,city,product_category,sales_amount,profit,discount_percent,quantity,payment_method,order_date,customer_rating,year
ORD11369,Joshua Rogers,West,Hyderabad,Electronics,2787.99,-531.34,10.0,6,Net Banking,2023-01-04,1.0,2023
ORD11370,Lori Maxwell,North ,Delhi,Unknown,4567.63,1011.13,20.0,3,Upi,2024-08-31,1.0,2024
ORD11371,Penny Hunter,East,Kochi,Electronics,9279.27,-237.67,10.0,9,Card,2025-03-16,2.0,2025
ORD11372,Thomas Franco,West,Kochi,Sports,1570.25,13.77,5.0,5,Net Banking,2024-12-13,3.0,2024
ORD11373,Tiffany Hull,South,Delhi,Sports,9661.0,3281.74,10.0,3,Upi,2024-02-21,1.0,2024
ORD11374,Tracy Mayo,North ,Kochi,Fashion,8677.93,-216.33,0.0,3,Card,2023-09-28,5.0,2023
ORD11375,Tommy Clark,South,Delhi,Home,4476.69,1220.3,10.0,9,Upi,2025-02-11,4.0,2025
ORD11376,Shelby Anderson MD,East,Hyderabad,Electronics,3327.32,-94.69,15.0,2,Upi,2025-02-09,5.0,2025
ORD11377,James Robinson,North,Chennai,Fashion,7599.76,473.75,15.0,6,Cod,2023-01-05,2.0,2023
ORD11378,Dr. Brittany Sawyer DDS,North,Mumbai,Fashion,3485.96,-342.25,20.0,2,Cash,2023-03-25,3.0,2023
ORD11379,Claudia Andrews,North ,Hyderabad,Fashion,9565.02,232.92,10.0,9,Cash,2024-06-05,2.0,2024
ORD11380,Christina Allen,West,Delhi,Beauty,6694.81,-630.25,20.0,5,Card,2024-09-19,5.0,2024
ORD11381,Alyssa Harrison,North,Mumbai,Sports,3780.22,713.7,10.0,10,Card,2025-05-26,5.0,2025
ORD11382,Jason Wheeler,North,Bangalore,Fashion,10393.27,1237.97,10.0,4,Upi,2023-07-08,4.0,2023
ORD11383,Unknown,South,Hyderabad,Electronics,3485.71,-166.96,0.0,10,Upi,2023-05-17,3.0,2023
ORD11384,Jerry Henderson,East,Mumbai,Beauty,6855.24,-816.85,10.0,2,Upi,2023-07-31,3.0,2023
ORD11385,Kimberly Evans,South,Hyderabad,Fashion,5748.23,-688.33,15.0,6,Card,2023-07-26,3.0,2023
ORD11386,Mr. Eric Ortiz,South,Mumbai,Electronics,8254.35,-930.82,0.0,8,Cash,2023-01-04,2.0,2023
ORD11387,Raymond Dean,East,Chennai,Unknown,8903.78,536.71,20.0,2,Cash,2024-03-12,3.0,2024
ORD11388,Stephanie Frazier,South,Kochi,Fashion,5080.01,75.32,5.0,8,Net Banking,2025-05-09,5.0,2025
ORD11389,Eric Morris,South,Kochi,Home,3116.46,-375.28,10.0,6,Cod,2024-06-05,3.0,2024
ORD11390,Jerry Diaz,East,Bangalore,Unknown,61499.3,6883.97,0.0,4,Cod,2024-02-18,5.0,2024
ORD11391,Martha Martinez,East,Hyderabad,Sports,3305.71,1116.0,0.0,3,Card,2024-02-18,2.0,2024
ORD11392,Mary Harvey,East,Delhi,Fashion,10033.47,-316.2,15.0,5,Upi,2023-07-11,5.0,2023
ORD11393,Kayla Holden,South,Chennai,Electronics,5341.34,-785.98,15.0,10,Card,2024-08-01,2.0,2024
ORD11394,Nicole Roy,North,Delhi,Fashion,4086.7,-305.82,20.0,1,Upi,2024-06-29,4.0,2024
ORD11395,Sarah Mcdonald,South,Bangalore,Unknown,5461.7,-874.24,10.0,9,Card,2024-07-01,3.0,2024
ORD11396,Erin Mcdonald,South,Kochi,Home,1632.18,40.85,10.0,10,Cod,2023-01-12,3.0,2023
ORD11397,Tina Turner,East,Delhi,Fashion,2570.96,541.26,5.0,1,Upi,2025-03-21,4.0,2025
ORD11398,Nancy Jones,North ,Bangalore,Sports,8001.03,1901.42,10.0,2,Net Banking,2025-04-16,3.0,2025
ORD11399,Gregory Smith,North ,Kochi,Unknown,3357.76,613.69,0.0,2,Cash,2025-02-10,2.0,2025
ORD11400,Brandi Obrien,West,Kochi,Unknown,2382.72,-241.45,5.0,4,Cod,2025-01-25,1.0,2025
ORD11401,Victoria Hawkins,West,Bangalore,Unknown,6341.63,-556.22,10.0,5,Cash,2025-01-13,1.0,2025
ORD11402,Kristie Douglas,South,Bangalore,Electronics,7964.26,742.0,10.0,7,Upi,2023-06-25,3.0,2023
ORD11403,Curtis Mendez,North,Delhi,Sports,6797.38,1308.72,10.0,9,Net Banking,2025-04-12,5.0,2025
ORD11404,Kristin Nelson,West,Chennai,Home,7490.12,-609.9,15.0,7,Cash,2024-06-29,1.0,2024
ORD11405,Kylie Scott,North ,Kochi,Unknown,3108.01,20.32,20.0,8,Upi,2023-07-20,3.0,2023
ORD11406,Brian Rios,North ,Hyderabad,Unknown,1445.47,-199.13,15.0,7,Upi,2024-06-30,5.0,2024
ORD11407,Gregory Hahn,North ,Kochi,Fashion,8753.33,-1142.0,0.0,9,Upi,2025-06-15,5.0,2025
ORD11408,Unknown,West,Bangalore,Fashion,4193.3,-72.79,5.0,3,Cash,2023-04-06,1.0,2023
ORD11409,Alexandra Mays,East,Mumbai,Fashion,4372.92,189.31,15.0,9,Card,2023-04-06,1.0,2023
ORD11410,Mr. James Singh,South,Hyderabad,Unknown,83204.9,13785.82,0.0,1,Upi,2025-03-09,4.0,2025
ORD11411,Kristina Lopez,South,Hyderabad,Sports,6434.746725025747,1476.27,20.0,6,Cash,2025-04-04,3.0,2025
ORD11412,Kristopher Chung,East,Bangalore,Electronics,6139.72,1455.6,20.0,5,Cash,2024-01-24,5.0,2024
ORD11413,Luis Ford,East,Delhi,Sports,10412.51,730.19,0.0,3,Card,2024-07-06,1.0,2024
ORD11414,Unknown,East,Bangalore,Beauty,3391.2,-629.28,20.0,1,Card,2024-06-03,3.0,2024
ORD11415,Patricia Miller,West,Bangalore,Home,7319.6,-860.22,15.0,10,Card,2024-06-12,1.0,2024
ORD11416,Austin Richardson,North ,Hyderabad,Electronics,5142.53,-547.01,20.0,7,Upi,2024-01-10,2.0,2024
ORD11417,Thomas Ward,North,Delhi,Unknown,5671.48,781.61,15.0,10,Cod,2024-02-25,1.0,2024
ORD11418,Paul Watkins,North ,Kochi,Sports,8821.17,-1536.27,0.0,7,Upi,2024-02-25,3.0,2024
ORD11419,Angela Scott,West,Bangalore,Sports,6269.59,1701.07,5.0,9,Upi,2025-01-20,5.0,2025
ORD11420,Tara Lloyd,West,Delhi,Unknown,6345.74,-334.49,5.0,2,Cash ,2024-10-25,3.0,2024
ORD11421,Unknown,West,Hyderabad,Fashion,7681.27,-237.17,10.0,3,Upi,2024-11-16,4.0,2024
ORD11422,Mary Bray,North,Mumbai,Home,4087.62,1342.48,10.0,2,Upi,2023-08-08,3.0,2023
ORD11423,Andrea Hall,South,Hyderabad,Unknown,2901.98,-116.55,0.0,3,Cod,2025-02-07,3.0,2025
ORD11424,Alexander Chapman,East,Mumbai,Home,2387.98,719.47,0.0,2,Cod,2023-07-16,5.0,2023
ORD11425,Paul Marshall,North ,Hyderabad,Sports,84.11,-15.78,5.0,2,Card,2024-06-01,2.0,2024
ORD11426,Unknown,South,Hyderabad,Electronics,10140.52,1860.33,10.0,6,Card,2024-04-21,2.0,2024
ORD11427,Stephanie Liu,East,Hyderabad,Electronics,2241.98,567.59,5.0,9,Cash,2023-08-02,1.0,2023
ORD11428,Vickie Humphrey,North,Delhi,Electronics,4446.87,577.74,20.0,8,Cash,2023-04-03,1.0,2023
ORD11429,Kristin Pittman,South,Kochi,Beauty,4307.97,305.52,5.0,7,Upi,2024-10-08,1.0,2024
ORD11430,Brandy Rogers,North ,Mumbai,Sports,5768.52,448.14,10.0,7,Cod,2025-02-07,1.0,2025
ORD11431,Teresa Walker,West,Kochi,Sports,7039.34,-1305.0,0.0,10,Cod,2023-07-09,1.0,2023
ORD11432,Christian Howard,East,Delhi,Electronics,7151.18,-117.15,10.0,8,Net Banking,2023-09-08,5.0,2023
ORD11433,Daniel Lopez,North,Chennai,Sports,3542.31,8.32,10.0,3,Upi,2024-11-27,3.0,2024
ORD11434,Robin Wall,North ,Mumbai,Home,4582.2,-642.1,10.0,4,Cod,2025-03-01,4.0,2025
ORD11435,Deanna Petersen,South,Kochi,Fashion,5706.45,1127.74,5.0,10,Card,2023-07-19,1.0,2023
ORD11436,Jennifer Meza,North ,Mumbai,Unknown,4378.27,-787.8,10.0,5,Card,2023-04-05,3.0,2023
ORD11437,Clayton Thornton,North,Kochi,Unknown,9018.36,158.03,15.0,1,Upi,2023-09-01,2.0,2023
ORD11438,Diane Ramirez,North ,Kochi,Electronics,6227.44,536.44,5.0,6,Upi,2025-06-14,3.0,2025
ORD11439,Brian Bowen,East,Kochi,Beauty,6837.19,2215.47,5.0,5,Cash,2025-02-02,1.0,2025
ORD11440,Gloria Ramirez,North ,Chennai,Home,6657.2,445.36,20.0,3,Upi,2024-05-12,3.0,2024
ORD11441,Mr. Anthony Obrien,South,Mumbai,Unknown,79336.8,7163.75,15.0,4,Upi,2024-07-21,2.0,2024
ORD11442,Curtis Greene,North,Kochi,Unknown,5452.55,-389.52,10.0,10,Upi,2024-02-22,5.0,2024
ORD11443,James Ballard,East,Chennai,Sports,1757.92,4.45,20.0,10,Upi,2025-04-21,4.0,2025
ORD11444,Carla Jones,South,Mumbai,Sports,5999.22,-653.43,20.0,10,Net Banking,2023-09-19,3.0,2023
ORD11445,Bradley Pearson,North ,Chennai,Fashion,3371.61,515.73,20.0,8,Card,2023-10-31,3.0,2023
ORD11446,Unknown,North ,Chennai,Sports,3678.46,-67.34,0.0,5,Cash,2024-08-05,2.0,2024
ORD11447,David Walsh,West,Mumbai,Sports,6465.91,1481.88,5.0,5,Upi,2023-04-21,3.0,2023
ORD11448,Donna Wells,West,Kochi,Unknown,8095.71,486.86,15.0,2,Upi,2023-01-24,5.0,2023
ORD11449,Kayla Allen,South,Bangalore,Sports,5053.18,675.62,10.0,10,Cod,2025-01-11,3.0,2025
ORD11450,Gregory Herring,South,Delhi,Sports,57720.8,-601.71,15.0,2,Upi,2025-04-27,2.0,2025
ORD11451,Christopher Miller,East,Kochi,Sports,9255.54,-25.02,10.0,3,Net Banking,2024-02-20,3.0,2024
ORD11452,Katherine Johnson,North,Hyderabad,Unknown,5601.88,-452.93,20.0,8,Cash,2023-03-16,3.0,2023
ORD11453,Nathaniel Henson,East,Mumbai,Sports,11504.21,3544.5,0.0,5,Cod,2024-08-08,3.0,2024
ORD11454,Kathleen Perez,South,Mumbai,Fashion,6434.746725025747,925.65,0.0,1,Upi,2025-05-20,4.0,2025
ORD11455,Stephanie Rivers,West,Delhi,Fashion,598.09,171.58,0.0,1,Upi,2024-09-06,5.0,2024
ORD11456,Rebecca Ray,West,Delhi,Electronics,6883.35,1740.31,0.0,1,Card,2023-12-09,3.0,2023
ORD11457,Jessica White,South,Hyderabad,Sports,5952.9,1224.82,0.0,8,Cod,2024-09-13,3.0,2024
ORD11458,Christina Williams,East,Kochi,Beauty,8224.38,-1417.35,10.0,4,Cash ,2024-02-26,2.0,2024
ORD11459,John Martinez,West,Hyderabad,Fashion,6682.95,313.86,5.0,7,Card,2024-02-26,1.0,2024
ORD11460,Pamela Rivera,North,Delhi,Unknown,4653.86,924.92,15.0,7,Upi,2025-02-02,3.0,2025
ORD11461,Brittany Cox,South,Bangalore,Fashion,1939.25,171.02,20.0,5,Upi,2023-01-24,3.0,2023
ORD11462,Stephen White,North ,Kochi,Beauty,6434.746725025747,-473.77,10.0,7,Cash,2024-01-02,1.0,2024
ORD11463,Rhonda Perkins,North ,Hyderabad,Home,2873.7,25.59,5.0,7,Net Banking,2024-09-09,3.0,2024
ORD11464,Nicholas Wood,East,Delhi,Electronics,3548.69,-283.75,0.0,9,Cash,2024-01-21,3.0,2024
ORD11465,Jennifer Wright,North,Mumbai,Home,6471.45,113.73,20.0,1,Upi,2023-02-18,2.0,2023
ORD11466,Sarah Whitney,South,Mumbai,Unknown,9174.76,-1322.19,15.0,9,Upi,2024-11-29,2.0,2024
ORD11467,Ashley Cardenas,North ,Delhi,Fashion,59866.8,-6656.45,0.0,8,Cash,2023-03-18,4.0,2023
ORD11468,Jason Mccarthy,West,Bangalore,Sports,2010.29,-25.98,15.0,10,Upi,2023-06-25,2.0,2023
ORD11469,Erica Cruz,West,Hyderabad,Electronics,6111.51,-151.91,0.0,6,Upi,2024-07-10,3.0,2024
ORD11470,Jodi Johnson,North,Mumbai,Beauty,7991.58,1393.81,0.0,8,Net Banking,2024-10-13,2.0,2024
ORD11471,Amanda Roberts,North,Hyderabad,Fashion,3475.54,2.77,0.0,7,Upi,2025-05-30,3.0,2025
ORD11472,Unknown,East,Delhi,Beauty,4664.96,76.25,10.0,6,Upi,2023-06-13,5.0,2023
ORD11473,Sean Kim,South,Chennai,Sports,5036.72,441.02,5.0,2,Net Banking,2023-06-03,1.0,2023
ORD11474,Thomas Smith,North ,Delhi,Home,3037.75,683.23,10.0,4,Upi,2024-07-24,2.0,2024
ORD11475,Brandon Davis,North ,Mumbai,Unknown,6620.7,1583.09,20.0,4,Upi,2023-02-08,3.0,2023
ORD11476,Richard Moreno,North,Kochi,Unknown,4697.63,1340.56,10.0,10,Card,2024-10-25,5.0,2024
ORD11477,Grace Walker,South,Bangalore,Sports,6048.83,1485.85,0.0,8,Net Banking,2024-06-03,5.0,2024
ORD11478,Malik Fisher,North,Delhi,Electronics,2781.27,-270.57,20.0,8,Upi,2025-02-26,4.0,2025
ORD11479,Donna Duncan,West,Delhi,Beauty,3906.35,44.77,5.0,10,Cash,2024-09-17,2.0,2024
ORD11480,Heather Edwards,North ,Chennai,Unknown,6805.95,-626.93,10.0,1,Net Banking,2023-11-24,3.0,2023
ORD11481,Thomas Haynes,South,Chennai,Beauty,4067.92,11.29,10.0,5,Cod,2024-10-02,4.0,2024
ORD11482,Timothy Jones,South,Hyderabad,Home,9317.41,1585.41,5.0,5,Card,2024-08-05,5.0,2024
ORD11483,Crystal Hall,North ,Chennai,Fashion,4000.91,66.96,5.0,6,Upi,2024-02-07,3.0,2024
ORD11484,Brandon Garcia,South,Delhi,Sports,5561.71,1477.79,15.0,4,Card,2024-06-29,3.0,2024
ORD11485,Heather Gallagher,South,Mumbai,Fashion,7331.48,2227.29,5.0,9,Card,2023-03-23,5.0,2023
ORD11486,Terry Smith,North ,Hyderabad,Home,1454.09,180.33,10.0,4,Cod,2023-06-25,3.0,2023
ORD11487,Tabitha Dodson,West,Delhi,Home,6434.746725025747,-111.16,10.0,8,Card,2024-02-05,3.0,2024
ORD11488,Kimberly Vance,North,Hyderabad,Sports,1185.86,-90.94,5.0,5,Upi,2023-10-22,1.0,2023
ORD11489,Angel Randall,East,Delhi,Fashion,8156.46,-891.92,5.0,9,Upi,2024-05-07,3.0,2024
ORD11490,Brandy Thomas,East,Bangalore,Electronics,3620.35,-548.43,10.0,8,Cash,2023-08-04,2.0,2023
ORD11491,Mark Terrell,West,Mumbai,Home,11395.5,2282.67,20.0,2,Cod,2025-04-17,2.0,2025
ORD11492,Unknown,East,Bangalore,Beauty,3589.38,866.15,10.0,2,Cod,2024-12-14,1.0,2024
ORD11493,Daniel Singh,South,Mumbai,Electronics,5461.38,328.16,0.0,10,Cash,2024-12-13,5.0,2024
ORD11494,Victoria Mejia,East,Delhi,Beauty,8855.27,1964.47,15.0,3,Card,2024-06-23,5.0,2024
ORD11495,Chloe Phillips,South,Bangalore,Beauty,10015.23,2151.87,20.0,8,Cod,2024-06-02,3.0,2024
ORD11496,Leslie Sanchez,East,Chennai,Unknown,10153.76,1499.66,10.0,10,Card,2024-11-16,2.0,2024
ORD11497,Jerry Henderson,North,Bangalore,Electronics,8020.92,2412.43,0.0,7,Upi,2023-11-08,3.0,2023
ORD11498,Jeffrey Lambert,South,Hyderabad,Electronics,7560.16,925.99,5.0,2,Card,2024-01-17,1.0,2024
ORD11499,Anita Benitez,South,Hyderabad,Electronics,6481.32,-1175.81,5.0,7,Card,2023-11-28,5.0,2023
ORD11500,Heather Hudson,South,Bangalore,Beauty,6945.9,851.14,10.0,8,Upi,2024-09-23,3.0,2024
ORD11501,Sara Coleman,North ,Hyderabad,Unknown,3622.04,-426.18,0.0,3,Card,2023-10-27,1.0,2023
ORD11502,Austin Davis,North,Hyderabad,Fashion,2954.5,731.13,10.0,9,Upi,2024-06-22,5.0,2024
ORD11503,Spencer Miller,North,Mumbai,Unknown,6434.746725025747,772.85,10.0,5,Upi,2023-05-27,4.0,2023
ORD11504,Robert Bennett,North ,Bangalore,Beauty,4574.54,-401.75,20.0,8,Upi,2023-09-26,4.0,2023
ORD11505,Denise English,South,Chennai,Sports,3866.93,1140.43,15.0,8,Net Banking,2023-07-01,2.0,2023
ORD11506,Wayne Butler,South,Hyderabad,Beauty,6740.97,-1226.98,5.0,10,Upi,2025-06-02,3.0,2025
ORD11507,Andrea Sanford,South,Mumbai,Fashion,7388.26,754.75,5.0,8,Upi,2023-04-15,4.0,2023
ORD11508,Gail Cummings,North,Chennai,Fashion,5221.02,-420.3,20.0,10,Cod,2025-03-17,5.0,2025
ORD11509,Thomas Mccullough,South,Delhi,Electronics,8693.83,2476.5,0.0,7,Cash,2023-08-08,2.0,2023
ORD11510,Nathaniel Shepherd,North ,Bangalore,Home,2145.78,-45.48,10.0,4,Card,2023-08-31,1.0,2023
ORD11511,Danny Pope,West,Chennai,Fashion,4515.85,246.86,10.0,8,Cod,2024-05-15,3.0,2024
ORD11512,Mackenzie Griffin,West,Delhi,Sports,3207.94,725.67,20.0,2,Cash,2024-08-14,4.0,2024
ORD11513,Matthew Wilson,North ,Mumbai,Unknown,333.66,-5.97,10.0,10,Net Banking,2023-03-13,3.0,2023
ORD11514,Kristen Bryant,North,Hyderabad,Electronics,4793.3,513.23,20.0,4,Card,2023-05-22,3.0,2023
ORD11515,Catherine Shelton,North ,Mumbai,Sports,4695.63,-452.46,0.0,1,Upi,2025-06-02,5.0,2025
ORD11516,Jasmine Wilson,South,Hyderabad,Home,8783.62,991.73,10.0,4,Card,2024-05-30,3.0,2024
ORD11517,Unknown,East,Bangalore,Beauty,6577.03,-1095.18,0.0,4,Cod,2024-07-01,5.0,2024
ORD11518,Dale Choi,North ,Kochi,Electronics,2439.53,-398.8,5.0,4,Upi,2023-11-25,3.0,2023
ORD11519,Rebecca Forbes,East,Hyderabad,Unknown,9635.23,1591.78,0.0,5,Upi,2024-08-23,2.0,2024
ORD11520,Ryan Glenn,West,Kochi,Sports,8052.58,2783.76,0.0,4,Cash,2023-01-06,3.0,2023
ORD11521,Daniel Barrera,South,Mumbai,Beauty,6455.24,-880.77,5.0,2,Upi,2023-06-04,1.0,2023
ORD11522,Joseph Rodriguez,North,Bangalore,Fashion,4433.79,755.48,0.0,2,Cod,2024-09-12,4.0,2024
ORD11523,Jennifer Swanson,South,Delhi,Unknown,2601.4,426.49,20.0,8,Upi,2023-05-20,2.0,2023
ORD11524,Ann Mooney,South,Chennai,Sports,4069.48,-347.45,0.0,3,Card,2024-03-17,1.0,2024
ORD11525,Nathaniel Marshall,East,Kochi,Sports,77218.7,8271.1,15.0,9,Cash,2023-10-19,3.0,2023
ORD11526,Brenda Lee MD,East,Chennai,Unknown,9711.47,2544.36,20.0,4,Upi,2024-01-20,3.0,2024
ORD11527,Morgan Waters,South,Hyderabad,Sports,88581.1,27627.15,10.0,10,Upi,2024-11-01,2.0,2024
ORD11528,Stacy Jones,North ,Chennai,Beauty,3777.88,-183.21,15.0,6,Cash,2024-04-09,1.0,2024
ORD11529,John Howard,West,Kochi,Beauty,2200.96,634.88,5.0,1,Cod,2023-09-23,2.0,2023
ORD11530,Joshua Ingram,South,Hyderabad,Electronics,5352.22,-892.91,20.0,10,Cod,2023-09-23,2.0,2023
ORD11531,Ethan Montoya,East,Bangalore,Unknown,578.9,-26.18,10.0,2,Upi,2023-05-14,3.0,2023
ORD11532,Charles Moss,West,Mumbai,Sports,5807.92,-363.96,0.0,1,Upi,2025-06-06,4.0,2025
ORD11533,James Gardner,East,Chennai,Home,4630.99,-760.94,15.0,10,Cash,2025-03-16,3.0,2025
ORD11534,Savannah Carpenter,North,Kochi,Sports,3834.91,-478.32,10.0,8,Upi,2024-05-06,5.0,2024
ORD11535,Trevor Hall,North,Mumbai,Beauty,1013.24,-187.8,10.0,7,Upi,2023-05-06,4.0,2023
ORD11536,Bonnie Smith,South,Delhi,Electronics,6284.0,-1211.42,0.0,6,Upi,2024-06-12,3.0,2024
ORD11537,Kelly Baker,South,Kochi,Beauty,3668.25,-339.25,0.0,7,Card,2023-03-04,1.0,2023
ORD11538,Michael Kirk,South,Mumbai,Fashion,2075.21,-2.87,20.0,5,Cash,2023-03-04,5.0,2023
ORD11539,John Navarro,South,Mumbai,Sports,-2180.66,-201.56,20.0,6,Upi,2024-03-21,5.0,2024
ORD11540,Charles Gonzales MD,West,Chennai,Beauty,4931.21,1725.27,5.0,10,Net Banking,2023-01-06,1.0,2023
ORD11541,Unknown,North,Chennai,Beauty,9430.63,834.98,5.0,8,Upi,2023-12-28,3.0,2023
ORD11542,Shirley Harris,West,Hyderabad,Beauty,9153.15,1970.7,0.0,1,Card,2023-12-28,3.0,2023
ORD11543,Michael Leach,North ,Hyderabad,Unknown,3857.26,-270.88,20.0,2,Card,2024-11-01,3.0,2024
ORD11544,Unknown,North ,Delhi,Sports,6434.746725025747,661.33,10.0,3,Cod,2023-09-13,5.0,2023
ORD11545,Tommy Sanchez,South,Bangalore,Unknown,6171.94,1863.41,20.0,9,Net Banking,2025-04-21,3.0,2025
ORD11546,Cindy Stanley,West,Kochi,Fashion,2504.04,25.6,20.0,5,Card,2023-05-04,4.0,2023
ORD11547,Anna Miller,South,Hyderabad,Unknown,5754.48,-365.22,5.0,6,Upi,2024-05-06,3.0,2024
ORD11548,Betty Cook,North,Hyderabad,Home,6915.2,-949.69,20.0,8,Net Banking,2024-08-19,3.0,2024
ORD11549,Beth Hernandez,North ,Bangalore,Electronics,80673.3,4598.19,20.0,8,Upi,2023-05-23,3.0,2023
ORD11550,Timothy Sanchez,North ,Kochi,Fashion,4749.61,697.97,10.0,5,Upi,2024-11-12,5.0,2024
ORD11551,Robin Holland,North,Kochi,Beauty,4490.82,1287.62,20.0,8,Upi,2024-06-09,5.0,2024
ORD11552,Unknown,North,Delhi,Beauty,2805.04,-113.96,10.0,9,Card,2024-10-02,2.0,2024
ORD11553,Kayla Phillips,South,Delhi,Beauty,2932.8,940.67,10.0,9,Card,2025-02-15,1.0,2025
ORD11554,Unknown,West,Chennai,Beauty,4433.8,1093.06,10.0,9,Cash,2024-07-06,4.0,2024
ORD11555,Dustin Villarreal,North ,Mumbai,Unknown,5918.41,755.33,0.0,2,Card,2024-07-30,5.0,2024
ORD11556,Scott Bennett,West,Delhi,Unknown,7283.96,2164.04,5.0,8,Net Banking,2024-11-17,1.0,2024
ORD11557,Michael Anderson,North,Delhi,Beauty,2992.05,-14.8,10.0,2,Net Banking,2024-11-17,5.0,2024
ORD11558,Linda Villarreal,East,Hyderabad,Beauty,8731.72,594.88,10.0,9,Net Banking,2024-10-19,3.0,2024
ORD11559,Emily Suarez,West,Hyderabad,Unknown,4322.19,-432.44,10.0,1,Cod,2024-11-17,5.0,2024
ORD11560,Terry Sanchez,North ,Chennai,Fashion,4946.58,1555.98,15.0,1,Upi,2023-09-12,3.0,2023
ORD11561,Christopher Dixon,South,Mumbai,Home,3131.97,-351.11,10.0,10,Cash,2023-09-12,5.0,2023
ORD11562,Nancy Cox,South,Delhi,Electronics,-1060.6,57.0,15.0,9,Cash,2025-03-19,4.0,2025
ORD11563,Thomas Clark,North,Mumbai,Electronics,7210.11,2474.06,20.0,8,Upi,2024-05-06,1.0,2024
ORD11564,James Carr,North ,Hyderabad,Fashion,6842.11,-943.39,10.0,4,Cash,2023-08-08,1.0,2023
ORD11565,Robert Hudson,South,Kochi,Home,4296.68,841.47,0.0,6,Cod,2023-08-27,3.0,2023
ORD11566,Barbara Williams,East,Chennai,Beauty,5167.48,-971.17,5.0,6,Upi,2025-03-09,4.0,2025
ORD11567,Manuel Skinner,North ,Mumbai,Beauty,6289.85,1762.25,10.0,5,Net Banking,2023-11-22,4.0,2023
ORD11568,Jimmy Boyle,North ,Delhi,Unknown,1093.64,91.52,10.0,5,Cod,2025-02-04,3.0,2025
ORD11569,James Henderson,North,Mumbai,Home,3677.37,198.39,20.0,3,Upi,2023-01-03,3.0,2023
ORD11570,Amy Cobb,North ,Hyderabad,Sports,6985.66,118.66,15.0,5,Cash,2024-09-29,5.0,2024
ORD11571,Tyler Cook,East,Hyderabad,Electronics,1864.28,190.63,10.0,9,Cod,2024-02-10,3.0,2024
ORD11572,William Russo PhD,South,Bangalore,Electronics,5733.89,-797.84,20.0,3,Net Banking,2025-04-02,2.0,2025
ORD11573,Charles Terry,West,Kochi,Beauty,1608.55,464.93,0.0,6,Upi,2024-12-14,5.0,2024
ORD11574,Ellen Davis DDS,South,Mumbai,Unknown,6166.07,649.79,15.0,4,Upi,2024-07-04,3.0,2024
ORD11575,Unknown,North ,Hyderabad,Unknown,4910.9,-831.43,15.0,1,Cash,2023-12-02,5.0,2023
ORD11576,Spencer Ruiz,East,Hyderabad,Sports,962.17,-37.21,15.0,7,Net Banking,2023-09-14,1.0,2023
ORD11577,Terrance Hernandez,East,Mumbai,Beauty,7911.85,-441.7,0.0,5,Upi,2023-12-01,3.0,2023
ORD11578,Unknown,South,Bangalore,Home,3163.52,-248.64,20.0,10,Net Banking,2025-02-25,2.0,2025
ORD11579,Cheryl Vaughan,West,Hyderabad,Home,2974.37,665.47,10.0,5,Card,2025-05-24,1.0,2025
ORD11580,Kevin Bradley,South,Chennai,Fashion,5501.42,942.93,5.0,3,Net Banking,2023-01-10,4.0,2023
ORD11581,Stephanie Harris,West,Kochi,Electronics,7871.59,-229.54,5.0,6,Card,2024-12-11,1.0,2024
ORD11582,Elizabeth Scott,North ,Hyderabad,Beauty,2460.45,823.82,20.0,5,Upi,2023-04-05,5.0,2023
ORD11583,Pamela Hill,North ,Bangalore,Fashion,5154.2,638.32,15.0,8,Cash,2023-01-16,3.0,2023
ORD11584,Jason Johnson,South,Mumbai,Home,6072.04,1782.12,10.0,8,Upi,2024-03-30,1.0,2024
ORD11585,Richard Beasley,South,Hyderabad,Beauty,6732.76,2058.45,0.0,4,Net Banking,2023-05-31,5.0,2023
ORD11586,Mark Rogers,North,Bangalore,Home,5441.1,1163.89,0.0,8,Cod,2025-01-17,2.0,2025
ORD11587,John Moreno,East,Chennai,Home,4082.43,743.39,5.0,9,Upi,2023-05-07,3.0,2023
ORD11588,Zachary Bernard,South,Kochi,Electronics,2931.02,-126.43,15.0,6,Cash,2023-11-09,3.0,2023
ORD11589,Amanda Roberts,North ,Hyderabad,Electronics,5215.36,498.05,10.0,8,Net Banking,2024-04-03,2.0,2024
ORD11590,Gabriela Charles,North,Bangalore,Sports,2319.65,354.52,10.0,3,Upi,2024-11-11,1.0,2024
ORD11591,Christina Ruiz,North,Delhi,Beauty,-2303.38,444.69,20.0,1,Upi,2024-05-01,3.0,2024
ORD11592,Alexa Hood,North ,Bangalore,Home,6091.4,76.98,5.0,6,Cash,2024-10-12,2.0,2024
ORD11593,Tom Rodriguez,South,Mumbai,Beauty,72598.4,19733.06,10.0,2,Card,2023-11-09,1.0,2023
ORD11594,Kenneth Snyder,South,Chennai,Home,-907.33,-312.03,10.0,5,Upi,2025-05-12,2.0,2025
ORD11595,Jonathan Walker,South,Mumbai,Unknown,2475.67,-2.73,0.0,8,Upi,2025-05-12,3.0,2025
ORD11596,Kaylee Glass,North ,Kochi,Fashion,6547.89,1573.13,10.0,6,Cod,2024-10-28,3.0,2024
ORD11597,Tiffany Graham,North ,Delhi,Sports,10143.74,124.75,20.0,10,Upi,2025-06-14,3.0,2025
